response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.3809,0.0110,0.0000,0.0005,0.3672,0.0019,200,0.0089
0.5127,0.0356,0.0000,0.0004,0.4755,0.0012,200,0.0145
0.1388,0.0000,0.0000,0.0021,0.1356,0.0010,200,0.3898
0.5167,0.0281,0.0000,0.0001,0.4859,0.0026,200,0.0130
0.5274,0.0366,0.0000,0.0022,0.4877,0.0009,200,0.0159
0.5321,0.0020,0.0000,0.0014,0.5079,0.0009,200,0.0138
0.5774,0.0236,0.0000,0.0032,0.5491,0.0014,200,0.0191
0.5814,0.0330,0.0000,0.0008,0.5461,0.0015,200,0.0152
0.5801,0.0209,0.0000,0.0014,0.5202,0.0375,200,0.0166
0.5799,0.0205,0.0000,0.0011,0.5559,0.0025,200,0.0168
0.5831,0.0319,0.0000,0.0017,0.5466,0.0028,200,0.0137
0.5628,0.0016,0.0000,0.0013,0.5551,0.0047,200,0.0358
0.6069,0.0211,0.0000,0.0015,0.5508,0.0334,200,0.0164
0.5892,0.0031,0.0000,0.0047,0.5804,0.0009,200,0.0348
0.1678,0.0000,0.0000,0.0000,0.1671,0.0006,200,0.5434
0.1673,0.0000,0.0000,0.0000,0.1667,0.0006,200,0.5459
0.1861,0.0000,0.0000,0.0000,0.1849,0.0012,200,0.5286
0.7306,0.0516,0.0000,0.0027,0.6750,0.0011,200,0.0227
0.7470,0.0251,0.0000,0.0008,0.7166,0.0024,200,0.0081
0.7433,0.0208,0.0000,0.0049,0.6694,0.0482,200,0.0171
0.7427,0.0506,0.0000,0.0048,0.6865,0.0007,200,0.0185
0.7392,0.0529,0.0000,0.0033,0.6766,0.0065,200,0.0222
0.7530,0.0509,0.0000,0.0052,0.6388,0.0482,200,0.0085
0.7419,0.0453,0.0000,0.0003,0.6951,0.0011,200,0.0207
0.7458,0.0233,0.0000,0.0002,0.7114,0.0108,200,0.0173
0.7455,0.0457,0.0000,0.0011,0.6908,0.0079,200,0.0182
0.7732,0.0528,0.0000,0.0033,0.6808,0.0364,200,0.0224
0.7955,0.0327,0.0000,0.0004,0.7186,0.0437,200,0.0153
0.7945,0.0496,0.0000,0.0002,0.7063,0.0384,200,0.0175
0.2849,0.0000,0.0000,0.0000,0.2840,0.0008,200,0.5273
0.2833,0.0000,0.0000,0.0000,0.2822,0.0011,200,0.5298
0.8032,0.0274,0.0000,0.0002,0.7749,0.0007,200,0.0115
0.8296,0.0461,0.0000,0.0017,0.7810,0.0008,200,0.0180
0.8291,0.0526,0.0000,0.0032,0.7724,0.0008,200,0.0224
0.3521,0.0000,0.0000,0.0000,0.3513,0.0007,200,0.5965
0.1915,0.0000,0.0000,0.0000,0.1909,0.0006,200,0.7615
0.9169,0.0009,0.0000,0.0001,0.9035,0.0124,200,0.0365
0.2071,0.0000,0.0000,0.0000,0.1854,0.0217,200,0.7552
0.9522,0.0254,0.0000,0.0010,0.9173,0.0085,200,0.0101
0.9667,0.0255,0.0000,0.0009,0.9106,0.0275,200,0.0079
0.9541,0.0484,0.0000,0.0048,0.8745,0.0263,200,0.0206
0.9777,0.0243,0.0000,0.0022,0.9502,0.0010,200,0.0139
0.3010,0.0000,0.0000,0.0000,0.3003,0.0007,200,0.7147
1.0679,0.0373,0.0000,0.0027,1.0270,0.0008,200,0.0157
1.0640,0.0477,0.0000,0.0038,1.0112,0.0012,200,0.0209
0.2736,0.0000,0.0000,0.0000,0.2727,0.0009,200,0.8120
1.0676,0.0505,0.0000,0.0047,1.0111,0.0013,200,0.0185
1.0681,0.0493,0.0000,0.0001,1.0172,0.0013,200,0.0180
0.3734,0.0000,0.0000,0.0000,0.3722,0.0012,200,0.7132
0.2730,0.0000,0.0000,0.0000,0.2720,0.0009,200,0.8147
0.2777,0.0000,0.0000,0.0000,0.2771,0.0006,200,0.8108
0.2768,0.0000,0.0000,0.0000,0.2762,0.0005,200,0.8122
1.0667,0.0663,0.0000,0.0001,0.9983,0.0020,200,0.0243
0.2786,0.0000,0.0000,0.0000,0.2781,0.0005,200,0.8131
1.0703,0.0521,0.0000,0.0030,0.8642,0.1509,200,0.0225
0.3396,0.0000,0.0000,0.0000,0.1888,0.1507,200,0.7533
1.0706,0.0520,0.0000,0.0031,0.8681,0.1474,200,0.0225
1.0742,0.0315,0.0000,0.0003,0.8949,0.1475,200,0.0192
1.0912,0.0205,0.0000,0.0001,0.8128,0.2579,200,0.0169
1.0883,0.0322,0.0000,0.0017,1.0160,0.0384,200,0.0200
1.0887,0.0333,0.0000,0.0026,1.0145,0.0382,200,0.0197
0.3234,0.0000,0.0000,0.0000,0.3133,0.0100,200,0.7956
0.3768,0.0000,0.0000,0.0000,0.3761,0.0007,200,0.7604
1.1282,0.0477,0.0000,0.0039,1.0758,0.0008,200,0.0210
0.4399,0.0000,0.0000,0.0000,0.4381,0.0017,200,0.7112
1.1323,0.0318,0.0000,0.0012,1.0977,0.0016,200,0.0202
0.3915,0.0000,0.0000,0.0000,0.3453,0.0462,200,0.7627
1.1927,0.0527,0.0000,0.0032,1.1359,0.0009,200,0.0223
1.1945,0.0466,0.0000,0.0001,1.1469,0.0009,200,0.0207
0.4767,0.0000,0.0000,0.0000,0.3457,0.1309,200,0.7631
0.2884,0.0000,0.0000,0.0000,0.1904,0.0980,200,0.9623
1.2334,0.0463,0.0000,0.0016,1.0884,0.0970,200,0.0177
0.4954,0.0000,0.0000,0.0000,0.4946,0.0008,200,0.7614
0.4217,0.0000,0.0000,0.0000,0.4210,0.0007,200,0.8475
1.3116,0.0391,0.0000,0.0001,1.0588,0.2136,200,0.0123
0.4767,0.0000,0.0000,0.0000,0.4758,0.0009,200,0.8515
