response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1428,0.0094,0.0000,0.0006,0.1025,0.0001,200,0.0102
0.1897,0.0227,0.0000,0.0071,0.1597,0.0001,200,0.0089
0.1963,0.0160,0.0000,0.0001,0.1494,0.0004,200,0.0102
0.2001,0.0353,0.0000,0.0016,0.1606,0.0001,200,0.0104
0.2020,0.0347,0.0000,0.0005,0.1620,0.0004,200,0.0105
0.2071,0.0400,0.0000,0.0001,0.1654,0.0001,200,0.0106
0.2846,0.0467,0.0000,0.0001,0.2342,0.0001,200,0.0104
0.3971,0.0398,0.0000,0.0010,0.3538,0.0002,200,0.0103
0.4651,0.0380,0.0000,0.0001,0.4227,0.0004,200,0.0104
0.4919,0.0224,0.0000,0.0001,0.4394,0.0001,200,0.0101
0.5260,0.0222,0.0000,0.0001,0.4738,0.0001,200,0.0100
0.5402,0.0467,0.0000,0.0001,0.4883,0.0003,200,0.0099
0.5475,0.0492,0.0000,0.0008,0.4932,0.0001,200,0.0105
0.5779,0.0254,0.0000,0.0002,0.5243,0.0001,200,0.0106
0.6080,0.0215,0.0000,0.0007,0.5550,0.0001,200,0.0108
0.6777,0.0297,0.0000,0.0001,0.6319,0.0001,200,0.0105
0.6782,0.0211,0.0000,0.0002,0.6267,0.0001,200,0.0101
0.7225,0.0390,0.0000,0.0001,0.6808,0.0001,200,0.0103
0.7305,0.0423,0.0000,0.0001,0.6872,0.0001,200,0.0091
0.7348,0.0367,0.0000,0.0011,0.6947,0.0002,200,0.0100
0.7386,0.0110,0.0000,0.0008,0.6965,0.0002,200,0.0107
0.7403,0.0546,0.0000,0.0001,0.6568,0.0001,200,0.0106
0.7973,0.0550,0.0000,0.0001,0.7122,0.0002,200,0.0100
0.8108,0.0305,0.0000,0.0003,0.7794,0.0001,200,0.0112
0.8226,0.0308,0.0000,0.0003,0.7898,0.0001,200,0.0105
0.8423,0.0349,0.0000,0.0004,0.8050,0.0002,200,0.0098
0.8614,0.0822,0.0000,0.0001,0.7762,0.0007,200,0.0103
0.8718,0.0456,0.0000,0.0001,0.8248,0.0003,200,0.0097
0.9489,0.0514,0.0000,0.0001,0.8645,0.0001,200,0.0106
0.9925,0.0338,0.0000,0.0005,0.9558,0.0002,200,0.0104
1.0198,0.0101,0.0000,0.0002,0.9795,0.0001,200,0.0102
1.0256,0.0784,0.0000,0.0014,0.9434,0.0001,200,0.0104
1.0266,0.0201,0.0000,0.0001,0.9758,0.0001,200,0.0103
1.0386,0.0148,0.0000,0.0001,0.9931,0.0003,200,0.0107
1.1590,0.0809,0.0000,0.0014,1.0762,0.0001,200,0.0091
1.1674,0.0095,0.0000,0.0001,1.1278,0.0001,200,0.0107
1.2229,0.0100,0.0000,0.0001,1.1812,0.0002,200,0.0108
1.2296,0.0095,0.0000,0.0005,1.1892,0.0001,200,0.0101
1.2439,0.0339,0.0000,0.0001,1.2090,0.0001,200,0.0108
1.2454,0.0500,0.0000,0.0001,1.1663,0.0001,200,0.0104
1.0694,0.0000,0.0000,0.0000,1.0692,0.0001,200,0.1986
1.2797,0.0375,0.0000,0.0017,1.2403,0.0001,200,0.0088
1.3690,0.0408,0.0000,0.0001,1.3232,0.0001,200,0.0105
1.3708,0.0545,0.0000,0.0002,1.3140,0.0001,200,0.0100
1.1764,0.0000,0.0000,0.0003,1.1756,0.0003,200,0.2065
1.3723,0.0306,0.0000,0.0001,1.3318,0.0003,200,0.0105
1.3853,0.0593,0.0000,0.0004,1.3040,0.0001,200,0.0106
1.4413,0.0793,0.0000,0.0001,1.3617,0.0001,200,0.0098
1.4784,0.0494,0.0000,0.0001,1.3999,0.0001,200,0.0106
1.4789,0.0495,0.0000,0.0002,1.4010,0.0001,200,0.0105
1.4960,0.0685,0.0000,0.0001,1.4177,0.0001,200,0.0104
