response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.2676,0.0394,0.0000,0.0001,0.2140,0.0002,200,0.0058
0.2693,0.0659,0.0000,0.0002,0.2013,0.0002,200,0.0068
0.2768,0.0499,0.0000,0.0001,0.2132,0.0001,200,0.0086
0.2800,0.0368,0.0000,0.0027,0.2358,0.0001,200,0.0112
0.3020,0.0354,0.0000,0.0002,0.2590,0.0001,200,0.0112
0.3097,0.0577,0.0000,0.0001,0.2349,0.0001,200,0.0096
0.3315,0.0372,0.0000,0.0001,0.2856,0.0001,200,0.0058
0.3286,0.0536,0.0000,0.0001,0.2724,0.0001,200,0.0112
0.3908,0.0480,0.0000,0.0010,0.3328,0.0001,200,0.0112
0.4468,0.0385,0.0000,0.0001,0.3925,0.0001,200,0.0094
0.4734,0.0415,0.0000,0.0001,0.4172,0.0003,200,0.0093
0.4743,0.0390,0.0000,0.0015,0.4297,0.0002,200,0.0112
0.5280,0.0401,0.0000,0.0009,0.4703,0.0001,200,0.0058
0.5333,0.0277,0.0000,0.0001,0.4992,0.0002,200,0.0067
0.5448,0.0270,0.0000,0.0001,0.5118,0.0001,200,0.0066
0.6014,0.0356,0.0000,0.0003,0.5583,0.0001,200,0.0112
0.6049,0.0605,0.0000,0.0002,0.5440,0.0001,200,0.0082
0.6258,0.0407,0.0000,0.0001,0.5749,0.0001,200,0.0085
0.6498,0.0629,0.0000,0.0001,0.5864,0.0001,200,0.0058
0.7245,0.0235,0.0000,0.0001,0.6924,0.0002,200,0.0058
0.7220,0.0378,0.0000,0.0001,0.6722,0.0001,200,0.0093
0.7270,0.0421,0.0000,0.0001,0.6688,0.0001,200,0.0095
0.7307,0.0294,0.0000,0.0001,0.6943,0.0001,200,0.0058
0.7637,0.0435,0.0000,0.0005,0.7116,0.0003,200,0.0112
0.7780,0.0236,0.0000,0.0002,0.7458,0.0001,200,0.0058
0.8370,0.0293,0.0000,0.0001,0.8015,0.0001,200,0.0062
0.8524,0.0181,0.0000,0.0027,0.8291,0.0001,200,0.0112
0.8636,0.0380,0.0000,0.0001,0.8099,0.0001,200,0.0060
0.8652,0.0158,0.0000,0.0002,0.8422,0.0001,200,0.0063
0.9163,0.0243,0.0000,0.0001,0.8877,0.0001,200,0.0112
0.9226,0.0391,0.0000,0.0002,0.8687,0.0001,200,0.0090
0.9655,0.0442,0.0000,0.0001,0.9112,0.0001,200,0.0058
0.9875,0.0210,0.0000,0.0080,0.9583,0.0001,200,0.0083
1.0177,0.0449,0.0000,0.0001,0.9646,0.0001,200,0.0112
1.0866,0.0233,0.0000,0.0001,1.0601,0.0002,200,0.0112
1.1083,0.0362,0.0000,0.0001,1.0616,0.0001,200,0.0089
1.1142,0.0432,0.0000,0.0001,1.0640,0.0001,200,0.0112
1.1417,0.0348,0.0000,0.0006,1.0982,0.0005,200,0.0112
1.1616,0.0539,0.0000,0.0001,1.0992,0.0001,200,0.0058
1.2067,0.0607,0.0000,0.0002,1.1457,0.0001,200,0.0083
1.2477,0.0295,0.0000,0.0001,1.2172,0.0002,200,0.0111
1.2539,0.0390,0.0000,0.0001,1.1995,0.0001,200,0.0088
1.2612,0.0451,0.0000,0.0002,1.1993,0.0001,200,0.0100
1.2808,0.0385,0.0000,0.0000,1.2333,0.0001,200,0.0112
1.3583,0.0412,0.0000,0.0002,1.3085,0.0001,200,0.0058
1.4314,0.0330,0.0000,0.0001,1.3853,0.0001,200,0.0058
1.4280,0.0487,0.0000,0.0001,1.3628,0.0001,200,0.0100
1.4453,0.0396,0.0000,0.0007,1.3960,0.0001,200,0.0058
1.4780,0.0431,0.0000,0.0001,1.4174,0.0001,200,0.0097
1.5257,0.0557,0.0000,0.0002,1.4481,0.0001,200,0.0095
1.5374,0.0380,0.0000,0.0003,1.4904,0.0003,200,0.0112
1.5794,0.0551,0.0000,0.0001,1.5031,0.0001,200,0.0102
1.6084,0.0382,0.0000,0.0020,1.5644,0.0002,200,0.0112
1.6540,0.0558,0.0000,0.0004,1.5792,0.0001,200,0.0097
1.6701,0.0486,0.0000,0.0003,1.6006,0.0002,200,0.0058
1.6667,0.0439,0.0000,0.0001,1.6140,0.0002,200,0.0112
1.7114,0.0389,0.0000,0.0001,1.6605,0.0001,200,0.0093
1.7458,0.0408,0.0000,0.0011,1.6966,0.0001,200,0.0058
1.8254,0.0478,0.0000,0.0004,1.7654,0.0001,200,0.0092
1.8257,0.0326,0.0000,0.0002,1.7859,0.0001,200,0.0112
1.8358,0.0418,0.0000,0.0006,1.7860,0.0001,200,0.0060
1.8383,0.0496,0.0000,0.0001,1.7724,0.0002,200,0.0058
1.8341,0.0475,0.0000,0.0001,1.7836,0.0001,200,0.0112
1.9340,0.0541,0.0000,0.0001,1.8584,0.0001,200,0.0100
1.9446,0.0404,0.0000,0.0011,1.8951,0.0002,200,0.0058
1.9584,0.0444,0.0000,0.0001,1.8994,0.0002,200,0.0062
1.9921,0.0631,0.0000,0.0012,1.9264,0.0002,200,0.0080
2.0373,0.0565,0.0000,0.0005,1.9737,0.0001,200,0.0058
2.0379,0.0541,0.0000,0.0001,1.9812,0.0000,200,0.0058
2.0392,0.0324,0.0000,0.0042,1.9955,0.0001,200,0.0112
2.0738,0.0416,0.0000,0.0001,2.0219,0.0001,200,0.0086
2.1421,0.0482,0.0000,0.0011,2.0781,0.0001,200,0.0094
2.1464,0.0419,0.0000,0.0011,2.0972,0.0001,200,0.0058
2.1861,0.0745,0.0000,0.0001,2.1089,0.0001,200,0.0058
2.1820,0.0523,0.0000,0.0010,2.1206,0.0001,200,0.0112
2.2005,0.0445,0.0000,0.0001,2.1410,0.0001,200,0.0112
2.2633,0.0544,0.0000,0.0001,2.1898,0.0001,200,0.0098
2.2820,0.0561,0.0000,0.0006,2.2075,0.0001,200,0.0097
2.3436,0.0759,0.0000,0.0001,2.2651,0.0001,200,0.0058
2.3699,0.0608,0.0000,0.0001,2.2879,0.0001,200,0.0112
2.3750,0.0784,0.0000,0.0001,2.2964,0.0001,200,0.0079
2.4819,0.0630,0.0000,0.0001,2.3980,0.0002,200,0.0100
2.5560,0.0626,0.0000,0.0001,2.4749,0.0001,200,0.0058
2.5810,0.0672,0.0000,0.0003,2.4913,0.0001,200,0.0100
2.5952,0.0768,0.0000,0.0001,2.4957,0.0002,200,0.0111
2.6362,0.0681,0.0000,0.0001,2.5461,0.0001,200,0.0101
2.7826,0.0543,0.0000,0.0001,2.7089,0.0002,200,0.0098
2.8248,0.0765,0.0000,0.0001,2.7248,0.0004,200,0.0101
2.8267,0.0876,0.0000,0.0002,2.7153,0.0003,200,0.0112
