response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1437,0.0360,0.0000,0.0002,0.1074,0.0001,200,0.0238
0.1448,0.0417,0.0000,0.0001,0.1029,0.0001,200,0.0236
0.1445,0.0195,0.0000,0.0007,0.1242,0.0001,200,0.0247
0.1467,0.0376,0.0000,0.0001,0.1090,0.0000,200,0.0232
0.1500,0.0231,0.0000,0.0006,0.1260,0.0002,200,0.0235
0.1545,0.0422,0.0000,0.0001,0.1120,0.0002,200,0.0201
0.2925,0.0282,0.0000,0.0001,0.2640,0.0003,200,0.0239
0.2963,0.0336,0.0000,0.0001,0.2624,0.0001,200,0.0231
0.3330,0.0317,0.0000,0.0001,0.3010,0.0001,200,0.0200
0.3324,0.0317,0.0000,0.0011,0.2996,0.0000,200,0.0207
0.3345,0.0378,0.0000,0.0001,0.2965,0.0001,200,0.0225
0.4007,0.0234,0.0000,0.0001,0.3697,0.0001,200,0.0240
0.4027,0.0217,0.0000,0.0009,0.3734,0.0001,200,0.0241
0.4047,0.0364,0.0000,0.0001,0.3681,0.0001,200,0.0237
0.4228,0.0317,0.0000,0.0001,0.3907,0.0001,200,0.0235
0.4425,0.0359,0.0000,0.0002,0.4062,0.0002,200,0.0245
0.4571,0.0319,0.0000,0.0000,0.4250,0.0001,200,0.0238
0.4738,0.0301,0.0000,0.0004,0.4396,0.0004,200,0.0198
0.4905,0.0289,0.0000,0.0005,0.4608,0.0002,200,0.0241
0.4962,0.0227,0.0000,0.0004,0.4731,0.0001,200,0.0228
0.5176,0.0365,0.0000,0.0001,0.4806,0.0001,200,0.0189
0.5495,0.0400,0.0000,0.0001,0.5092,0.0001,200,0.0203
0.5836,0.0363,0.0000,0.0001,0.5471,0.0001,200,0.0242
0.5899,0.0320,0.0000,0.0001,0.5569,0.0001,200,0.0192
0.5893,0.0323,0.0000,0.0006,0.5563,0.0000,200,0.0206
0.6171,0.0320,0.0000,0.0001,0.5841,0.0002,200,0.0192
0.6240,0.0310,0.0000,0.0002,0.5925,0.0003,200,0.0195
0.6341,0.0386,0.0000,0.0004,0.5949,0.0001,200,0.0243
0.6711,0.0316,0.0000,0.0001,0.6391,0.0001,200,0.0191
0.6940,0.0355,0.0000,0.0002,0.6582,0.0001,200,0.0199
0.7039,0.0365,0.0000,0.0002,0.6670,0.0001,200,0.0237
0.7090,0.0210,0.0000,0.0003,0.6876,0.0001,200,0.0238
0.7356,0.0359,0.0000,0.0001,0.6994,0.0001,200,0.0243
0.7491,0.0339,0.0000,0.0001,0.7134,0.0016,200,0.0211
0.7877,0.0220,0.0000,0.0001,0.7655,0.0001,200,0.0239
0.7915,0.0388,0.0000,0.0002,0.7524,0.0002,200,0.0204
0.8081,0.0412,0.0000,0.0001,0.7664,0.0001,200,0.0187
0.8108,0.0380,0.0000,0.0002,0.7725,0.0002,200,0.0244
0.8171,0.0210,0.0000,0.0023,0.7931,0.0006,200,0.0239
0.8833,0.0306,0.0000,0.0001,0.8525,0.0001,200,0.0216
0.8819,0.0318,0.0000,0.0002,0.8494,0.0005,200,0.0237
0.8822,0.0272,0.0000,0.0001,0.8548,0.0001,200,0.0239
0.8896,0.0313,0.0000,0.0002,0.8580,0.0001,200,0.0233
0.9001,0.0222,0.0000,0.0041,0.8736,0.0001,200,0.0226
0.9596,0.0215,0.0000,0.0024,0.9355,0.0001,200,0.0235
0.9846,0.0270,0.0000,0.0001,0.9574,0.0001,200,0.0238
0.9916,0.0411,0.0000,0.0001,0.9502,0.0001,200,0.0215
1.0158,0.0206,0.0000,0.0002,0.9948,0.0002,200,0.0222
1.0262,0.0256,0.0000,0.0001,1.0002,0.0001,200,0.0246
1.1759,0.0309,0.0000,0.0005,1.1444,0.0001,200,0.0222
1.0813,0.0000,0.0000,0.0000,1.0812,0.0001,200,0.1684
1.1668,0.0000,0.0000,0.0000,1.1667,0.0001,200,0.1692
1.1753,0.0000,0.0000,0.0000,1.1752,0.0001,200,0.1674
1.1813,0.0000,0.0000,0.0000,1.1811,0.0001,200,0.1746
1.2245,0.0000,0.0000,0.0000,1.2243,0.0001,200,0.1736
1.2281,0.0000,0.0000,0.0000,1.2280,0.0000,200,0.1699
1.1526,0.0000,0.0000,0.0000,1.1524,0.0002,200,0.3164
1.1742,0.0000,0.0000,0.0000,1.1741,0.0001,200,0.3193
1.1698,0.0000,0.0000,0.0005,1.1691,0.0002,200,0.3530
1.1713,0.0000,0.0000,0.0004,1.1707,0.0001,200,0.3531
1.1723,0.0000,0.0000,0.0000,1.1720,0.0003,200,0.3570
1.1784,0.0000,0.0000,0.0000,1.1782,0.0001,200,0.4246
1.1885,0.0000,0.0000,0.0000,1.1883,0.0001,200,0.4284
1.2152,0.0000,0.0000,0.0000,1.2150,0.0001,200,0.4268
1.2166,0.0000,0.0000,0.0000,1.2165,0.0001,200,0.4463
1.1994,0.0000,0.0000,0.0000,1.1993,0.0001,200,0.4671
1.2720,0.0000,0.0000,0.0000,1.2719,0.0001,200,0.4809
1.2608,0.0000,0.0000,0.0001,1.2605,0.0001,200,0.4936
1.2529,0.0000,0.0000,0.0000,1.2524,0.0001,200,0.5146
1.2525,0.0000,0.0000,0.0000,1.2523,0.0001,200,0.5190
1.2536,0.0000,0.0000,0.0000,1.2534,0.0001,200,0.5365
1.2902,0.0000,0.0000,0.0000,1.2900,0.0001,200,0.6079
1.2892,0.0000,0.0000,0.0003,1.2888,0.0000,200,0.6091
1.3303,0.0000,0.0000,0.0000,1.3302,0.0001,200,0.5698
1.2908,0.0000,0.0000,0.0000,1.2906,0.0001,200,0.6100
1.2966,0.0000,0.0000,0.0001,1.2963,0.0002,200,0.6435
1.3336,0.0000,0.0000,0.0000,1.3334,0.0001,200,0.6363
1.3820,0.0000,0.0000,0.0000,1.3818,0.0001,200,0.6902
1.4316,0.0000,0.0000,0.0002,1.4313,0.0001,200,0.6584
1.3665,0.0000,0.0000,0.0000,1.3663,0.0001,200,0.7276
1.4042,0.0000,0.0000,0.0000,1.4040,0.0001,200,0.7139
1.3951,0.0000,0.0000,0.0000,1.3950,0.0001,200,0.7328
1.4185,0.0000,0.0000,0.0000,1.4184,0.0001,200,0.7601
1.3866,0.0000,0.0000,0.0000,1.3865,0.0001,200,0.8116
1.4281,0.0000,0.0000,0.0000,1.4280,0.0000,200,0.7702
1.3925,0.0000,0.0000,0.0001,1.3923,0.0001,200,0.8118
1.4095,0.0000,0.0000,0.0000,1.4092,0.0001,200,0.8269
1.4363,0.0000,0.0000,0.0001,1.4360,0.0001,200,0.8351
1.4599,0.0000,0.0000,0.0000,1.4598,0.0001,200,0.8411
1.3920,0.0000,0.0000,0.0000,1.3918,0.0001,200,0.9129
1.4007,0.0000,0.0000,0.0000,1.4005,0.0001,200,0.9049
1.4043,0.0000,0.0000,0.0000,1.4041,0.0001,200,0.9061
1.4489,0.0000,0.0000,0.0000,1.4487,0.0001,200,0.9056
