response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.7123,0.0442,0.0000,0.0001,2.6678,0.0001,200,0.0101
2.7337,0.0141,0.0000,0.0002,2.7193,0.0001,200,0.0383
2.7631,0.0739,0.0000,0.0003,2.6887,0.0001,200,0.0102
2.7951,0.0327,0.0000,0.0012,2.7611,0.0002,200,0.0128
2.8015,0.0389,0.0000,0.0003,2.7463,0.0001,200,0.0074
2.8183,0.0514,0.0000,0.0018,2.7650,0.0001,200,0.0090
2.8676,0.0540,0.0000,0.0001,2.8133,0.0002,200,0.0090
2.9019,0.0362,0.0000,0.0001,2.8647,0.0002,200,0.0093
2.9051,0.0215,0.0000,0.0014,2.8792,0.0004,200,0.0076
2.8978,0.0116,0.0000,0.0002,2.8858,0.0001,200,0.0274
2.9298,0.0385,0.0000,0.0001,2.8909,0.0002,200,0.0293
2.9690,0.0419,0.0000,0.0001,2.9268,0.0002,200,0.0090
2.9927,0.0524,0.0000,0.0003,2.9394,0.0001,200,0.0091
3.0067,0.0273,0.0000,0.0001,2.9790,0.0004,200,0.0279
3.0347,0.0381,0.0000,0.0003,2.9962,0.0001,200,0.0089
3.0386,0.0726,0.0000,0.0001,2.9657,0.0001,200,0.0114
3.0167,0.0334,0.0000,0.0009,2.9823,0.0001,200,0.0339
3.0300,0.0311,0.0000,0.0001,2.9987,0.0001,200,0.0296
3.0571,0.0633,0.0000,0.0001,2.9935,0.0001,200,0.0097
3.0445,0.0277,0.0000,0.0001,3.0164,0.0002,200,0.0270
3.0484,0.0480,0.0000,0.0001,3.0002,0.0001,200,0.0250
3.0420,0.0142,0.0000,0.0000,3.0275,0.0001,200,0.0330
3.0728,0.0635,0.0000,0.0001,3.0091,0.0001,200,0.0094
3.0661,0.0257,0.0000,0.0002,3.0401,0.0001,200,0.0347
3.1089,0.0324,0.0000,0.0002,3.0760,0.0003,200,0.0141
3.1351,0.0791,0.0000,0.0003,3.0531,0.0002,200,0.0063
3.1384,0.0620,0.0000,0.0001,3.0760,0.0001,200,0.0105
3.1143,0.0067,0.0000,0.0001,3.1073,0.0001,200,0.0399
3.1469,0.0639,0.0000,0.0001,3.0811,0.0001,200,0.0073
3.1479,0.0786,0.0000,0.0002,3.0668,0.0000,200,0.0065
3.1724,0.0455,0.0000,0.0001,3.1248,0.0003,200,0.0074
3.1945,0.0468,0.0000,0.0001,3.1436,0.0001,200,0.0063
3.2118,0.0506,0.0000,0.0008,3.1602,0.0001,200,0.0112
3.2256,0.0380,0.0000,0.0002,3.1872,0.0001,200,0.0089
3.2275,0.0785,0.0000,0.0001,3.1471,0.0001,200,0.0074
3.2248,0.0352,0.0000,0.0003,3.1892,0.0001,200,0.0106
3.2502,0.0548,0.0000,0.0011,3.1935,0.0009,200,0.0064
3.2495,0.0495,0.0000,0.0001,3.1875,0.0001,200,0.0074
