response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0055,0.0012,0.0000,0.0001,0.0040,0.0001,200,0.0020
0.0090,0.0001,0.0000,0.0001,0.0075,0.0001,200,0.0024
0.0127,0.0012,0.0000,0.0001,0.0112,0.0001,200,0.0020
0.0178,0.0002,0.0000,0.0001,0.0144,0.0021,200,0.0023
0.0192,0.0001,0.0000,0.0001,0.0178,0.0003,200,0.0025
0.0233,0.0003,0.0000,0.0001,0.0221,0.0002,200,0.0024
0.0273,0.0003,0.0000,0.0001,0.0261,0.0001,200,0.0025
0.0314,0.0003,0.0000,0.0001,0.0302,0.0002,200,0.0025
0.0359,0.0003,0.0000,0.0001,0.0348,0.0001,200,0.0024
0.0408,0.0004,0.0000,0.0001,0.0395,0.0001,200,0.0025
0.0395,0.0000,0.0000,0.0000,0.0394,0.0001,200,0.0075
0.0399,0.0000,0.0000,0.0000,0.0398,0.0001,200,0.0113
0.0400,0.0000,0.0000,0.0000,0.0399,0.0000,200,0.0147
0.0385,0.0000,0.0000,0.0000,0.0384,0.0001,200,0.0201
0.0403,0.0000,0.0000,0.0000,0.0402,0.0000,200,0.0217
0.0406,0.0000,0.0000,0.0000,0.0404,0.0001,200,0.0257
0.0402,0.0000,0.0000,0.0000,0.0401,0.0001,200,0.0297
0.0402,0.0000,0.0000,0.0000,0.0400,0.0001,200,0.0339
0.0400,0.0000,0.0000,0.0000,0.0397,0.0003,200,0.0382
0.0395,0.0000,0.0000,0.0000,0.0394,0.0001,200,0.0433
0.0434,0.0000,0.0000,0.0000,0.0433,0.0001,200,0.0470
0.0454,0.0000,0.0000,0.0000,0.0453,0.0002,200,0.0512
0.0471,0.0000,0.0000,0.0000,0.0469,0.0002,200,0.0547
0.0533,0.0000,0.0000,0.0000,0.0532,0.0001,200,0.0587
0.0590,0.0000,0.0000,0.0000,0.0588,0.0001,200,0.0620
0.0587,0.0000,0.0000,0.0001,0.0585,0.0001,200,0.0662
0.0615,0.0000,0.0000,0.0000,0.0613,0.0001,200,0.0700
0.0640,0.0000,0.0000,0.0000,0.0638,0.0001,200,0.0741
0.0646,0.0000,0.0000,0.0000,0.0645,0.0001,200,0.0782
0.0758,0.0000,0.0000,0.0000,0.0756,0.0002,200,0.0828
0.0766,0.0000,0.0000,0.0000,0.0764,0.0002,200,0.0904
0.0782,0.0000,0.0000,0.0000,0.0780,0.0001,200,0.0966
0.0771,0.0000,0.0000,0.0000,0.0769,0.0002,200,0.1018
0.0707,0.0000,0.0000,0.0000,0.0706,0.0001,200,0.1120
0.0658,0.0000,0.0000,0.0000,0.0656,0.0001,200,0.1209
0.0670,0.0000,0.0000,0.0000,0.0668,0.0001,200,0.1249
0.0652,0.0000,0.0000,0.0000,0.0650,0.0002,200,0.1314
0.0627,0.0000,0.0000,0.0000,0.0625,0.0001,200,0.1381
