response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1596,0.0283,0.0000,0.0001,0.0945,0.0002,200,0.0161
0.1749,0.0159,0.0000,0.0002,0.1394,0.0002,200,0.0161
0.1768,0.0366,0.0000,0.0007,0.1283,0.0000,200,0.0146
0.1813,0.0181,0.0000,0.0004,0.1523,0.0003,200,0.0157
0.2204,0.0431,0.0000,0.0001,0.1724,0.0001,200,0.0091
0.2139,0.0292,0.0000,0.0010,0.1624,0.0002,200,0.0162
0.3241,0.0305,0.0000,0.0001,0.2659,0.0001,200,0.0160
0.3438,0.0251,0.0000,0.0000,0.2904,0.0002,200,0.0152
0.3430,0.0217,0.0000,0.0001,0.3007,0.0001,200,0.0161
0.3835,0.0308,0.0000,0.0001,0.3118,0.0001,200,0.0161
0.4068,0.0392,0.0000,0.0011,0.3652,0.0005,200,0.0160
0.4708,0.0477,0.0000,0.0001,0.4203,0.0001,200,0.0150
0.4803,0.0214,0.0000,0.0002,0.4301,0.0003,200,0.0152
0.5125,0.0271,0.0000,0.0003,0.4837,0.0001,200,0.0159
0.5289,0.0195,0.0000,0.0001,0.4802,0.0002,200,0.0150
0.5352,0.0302,0.0000,0.0001,0.4945,0.0001,200,0.0158
0.5959,0.0674,0.0000,0.0001,0.5282,0.0001,200,0.0131
0.6307,0.0332,0.0000,0.0001,0.5593,0.0001,200,0.0161
0.6521,0.0273,0.0000,0.0001,0.6225,0.0001,200,0.0150
0.7021,0.0458,0.0000,0.0007,0.6198,0.0001,200,0.0161
0.7236,0.0189,0.0000,0.0001,0.6948,0.0001,200,0.0161
0.7743,0.0468,0.0000,0.0012,0.7209,0.0001,200,0.0095
0.7834,0.0311,0.0000,0.0001,0.7231,0.0002,200,0.0152
0.7880,0.0313,0.0000,0.0003,0.7271,0.0002,200,0.0153
0.8619,0.0374,0.0000,0.0006,0.8021,0.0001,200,0.0162
0.9014,0.0181,0.0000,0.0001,0.8795,0.0002,200,0.0150
0.9464,0.0506,0.0000,0.0001,0.8928,0.0001,200,0.0104
0.9655,0.0215,0.0000,0.0001,0.9149,0.0002,200,0.0153
0.9685,0.0373,0.0000,0.0002,0.8964,0.0002,200,0.0158
1.0293,0.0570,0.0000,0.0001,0.9678,0.0002,200,0.0149
1.0620,0.0814,0.0000,0.0001,0.9758,0.0001,200,0.0102
1.1058,0.0722,0.0000,0.0001,1.0247,0.0003,200,0.0156
1.1219,0.0844,0.0000,0.0001,1.0372,0.0001,200,0.0137
1.1421,0.0434,0.0000,0.0002,1.0697,0.0001,200,0.0161
1.1865,0.0288,0.0000,0.0001,1.1292,0.0001,200,0.0161
1.2485,0.0776,0.0000,0.0014,1.1656,0.0001,200,0.0156
1.2942,0.0795,0.0000,0.0000,1.2122,0.0001,200,0.0160
1.3046,0.0376,0.0000,0.0002,1.2329,0.0001,200,0.0161
